"lon","lat"
-121.9655916,37.5779021
-121.9660416,37.5775531
-121.9660416,37.5775531
-121.9660416,37.5775531
-121.9660416,37.5775531
-121.9660416,37.5775531
-121.9660416,37.5775531
-122.175955,37.719411
-121.8855645,37.6393393
-121.8855645,37.6393393
-121.8855645,37.6393393
-121.8855645,37.6393393
-121.8855645,37.6393393
-121.8855645,37.6393393
-121.8859357,37.6397971
-122.0531383,37.5770269
-122.0520339,37.5785246
-122.0520339,37.5785246
-122.0520339,37.5785246
-122.0520339,37.5785246
-122.0520339,37.5785246
-122.0520339,37.5785246
-122.0520339,37.5785246
-122.0520339,37.5785246
-122.0520339,37.5785246
-122.0516923,37.5790146
-122.0516923,37.5790146
-122.0516923,37.5790146
-122.0516923,37.5790146
-122.0516923,37.5790146
-122.0516923,37.5790146
-122.0516923,37.5790146
-122.0516923,37.5790146
-122.0516923,37.5790146
-122.0516923,37.5790146
-122.0516923,37.5790146
-122.0516923,37.5790146
-122.0516923,37.5790146
-122.0516923,37.5790146
-122.0516923,37.5790146
-122.0516923,37.5790146
-122.0516923,37.5790146
-122.0516923,37.5790146
-122.0516923,37.5790146
-122.0516923,37.5790146
-122.0516923,37.5790146
-122.0516923,37.5790146
-122.0516923,37.5790146
-122.0516923,37.5790146
-122.0516923,37.5790146
-122.0516923,37.5790146
-122.0516923,37.5790146
-122.0516923,37.5790146
-122.0516923,37.5790146
-122.0516923,37.5790146
-122.0516923,37.5790146
-122.0516923,37.5790146
-122.0516923,37.5790146
-122.0516923,37.5790146
-122.0516923,37.5790146
-122.0516923,37.5790146
-122.0516923,37.5790146
-122.0516923,37.5790146
-122.0516923,37.5790146
-122.0516923,37.5790146
-122.0516923,37.5790146
-122.0516923,37.5790146
-122.0516923,37.5790146
-122.0516923,37.5790146
-122.0516923,37.5790146
-122.0516923,37.5790146
-122.0516923,37.5790146
-122.0516923,37.5790146
-122.0516923,37.5790146
-122.0516923,37.5790146
-122.0516923,37.5790146
-122.0516923,37.5790146
-122.0513752,37.5794622
-122.0513752,37.5794622
-122.0668263,37.6441218
-122.0668263,37.6441218
-122.0860872,37.6580575
-122.0860872,37.6580575
-121.542575,37.515139
-122.166086,37.7923894
-122.166086,37.7923894
-122.166086,37.7923894
-122.16366,37.7884155
-122.16366,37.7884155
-122.16366,37.7884155
-122.1678991,37.7895917
-122.1678991,37.7895917
-122.1682546,37.7899306
-121.633769,37.735855
-121.633495,37.734711
-121.6390302,37.7312695
-121.638546,37.737908
-121.6348589,37.7377452
-121.9258561,37.7058282
-121.97017,37.644632
-121.8358692,37.7087484
-122.1131641,37.6526827
-122.1131641,37.6526827
-122.2966663,37.7808009
-122.1729291,37.7156001
-122.2565908,37.8735355
-122.2565988,37.8737765
-122.2565988,37.8737765
-122.2574619,37.8738506
-122.2574619,37.8738506
-122.1012634,37.656557
-121.568139,37.701013
-121.559077,37.773018
-121.559077,37.773018
-121.8867875,37.667329
-121.8841538,37.6678212
-121.6286766,37.4874367
-121.622326,37.78392
-122.1930296,37.7366358
-122.1930296,37.7366358
-121.7189155,37.6664537
-121.7189155,37.6664537
-121.9066245,37.7172475
-121.8725881,37.6886938
-121.8731649,37.6887027
-121.8712835,37.6900509
-122.2441832,37.7340861
-122.0719735,37.6752684
-122.0485069,37.7013306
-122.0485069,37.7013306
-121.7579131,37.6826608
-122.0250159,37.5449273
-122.0250159,37.5449273
-121.5314227,37.5206596
-121.5314227,37.5206596
-121.5314227,37.5206596
-121.5314227,37.5206596
-121.5314227,37.5206596
-121.53066,37.520619
-121.53066,37.520619
-121.53066,37.520619
-121.53066,37.520619
-121.53066,37.520619
-121.618464,37.613895
-121.618464,37.613895
-121.618464,37.613895
-121.618464,37.613895
-121.618464,37.613895
-121.904809,37.7316621
-121.8544927,37.6933044
-121.8551042,37.6933044
-121.8490989,37.694591
-121.8490989,37.694591
-121.7736994,37.7003204
-121.7736994,37.7003204
-121.6465558,37.7263426
-122.0476868,37.6679068
-122.0476868,37.6679068
-121.9236058,37.4951607
-121.9236058,37.4951607
-122.2909812,37.7779714
-121.8956674,37.6662528
-121.8961361,37.6674199
-122.0695114,37.6311969
-122.0695114,37.6311969
-122.0479919,37.6876674
-122.0666198,37.7051451
-122.2493425,37.828728
-122.2480203,37.8273715
-122.2480203,37.8273715
-122.1081656,37.6749851
-121.9888277,37.5575858
-121.805674,37.7103272
-121.805674,37.7103272
-122.182215,37.789568
-122.182215,37.789568
-121.7392438,37.7010845
-121.7380883,37.7000319
-121.8120268,37.6538988
-121.8125301,37.6530438
-122.0182531,37.60146
-122.0182531,37.60146
-122.0189099,37.6009709
-122.0208707,37.5995106
-122.0215302,37.5990195
-121.9819486,37.5753619
-122.1845965,37.7479768
-121.9766382,37.5187064
-121.9763129,37.5180526
-121.9758335,37.5170273
-121.9758335,37.5170273
-121.7679162,37.6922978
-121.8182492,37.6473821
-121.8128517,37.6323432
-121.8063168,37.6300507
-121.8053946,37.6301733
-121.8041964,37.6329526
-122.2267382,37.7869624
-122.2267382,37.7869624
-122.2333698,37.780578
-122.1803137,37.7810798
-122.1803137,37.7810798
-122.1803137,37.7810798
-122.2481468,37.7342007
-122.2481468,37.7342007
-122.1642305,37.7001108
-122.1650059,37.6997858
-122.1650059,37.6997858
-121.9341657,37.7172328
-122.0157202,37.5445852
-121.9932684,37.550596
-121.9932684,37.550596
-121.9932684,37.550596
-121.7724286,37.6804323
-121.7701131,37.6755757
-121.8571607,37.6913063
-122.27081,37.8309987
-122.27081,37.8309987
-121.9356284,37.5298325
-121.9356284,37.5298325
-121.9356284,37.5298325
-121.9356284,37.5298325
-122.246072,37.8249106
-122.2453167,37.8254055
-122.2444669,37.8259478
-122.2485096,37.8227478
-122.2479514,37.823282
-122.0929196,37.6420522
-122.0887654,37.6364493
-122.0887654,37.6364493
-122.0887654,37.6364493
-122.0887654,37.6364493
-122.029322,37.6038015
-122.2129542,37.7756892
-122.1403457,37.6758039
-121.9852593,37.531795
-122.2227207,37.8003968
-122.2227207,37.8003968
-122.2227207,37.8003968
-122.2227207,37.8003968
-122.222341,37.8030124
-122.2215703,37.8056224
-122.1188196,37.6984165
-122.1188196,37.6984165
-122.1190008,37.6905274
-122.0766243,37.6484668
-122.0766243,37.6484668
-122.0766243,37.6484668
-122.0419481,37.6623486
-122.0388739,37.6622194
-122.0309494,37.6621213
-122.048523,37.563255
-122.0484786,37.5616824
-122.0484786,37.5616824
-122.0480019,37.5618914
-122.0478245,37.5619555
-122.0478245,37.5619555
-122.0478245,37.5619555
-122.0474522,37.5621138
-122.0474522,37.5621138
-122.0469491,37.5623229
-122.0469491,37.5623229
-121.9292561,37.7127244
-121.7433943,37.7093569
-121.8671701,37.7009865
-121.8665949,37.7009708
-121.9098769,37.4654961
-121.7623473,37.6649942
-122.1760044,37.7656427
-122.0326576,37.6094003
-122.0310655,37.607263
-122.0477766,37.6536904
-122.0477766,37.6536904
-122.0390027,37.6504435
-122.1336391,37.6998662
-121.9533691,37.5236534
-121.8700125,37.6843356
-121.757977,37.6791884
-121.757977,37.6791884
-122.2367215,37.7502752
-121.9219334,37.5014604
-121.9219334,37.5014604
-122.1998178,37.8195989
-121.8951946,37.4737935
-122.025642,37.5555383
-122.025642,37.5555383
-122.025642,37.5555383
-121.7435918,37.7228196
-122.0488943,37.5941283
-122.0600795,37.7334364
-122.0600795,37.7334364
-122.0573288,37.73304
-122.0573288,37.73304
-121.9143661,37.689319
-121.9143661,37.689319
-121.9143661,37.689319
-121.9143661,37.689319
-121.9143661,37.689319
-121.9143661,37.689319
-121.9143661,37.689319
-121.9143661,37.689319
-121.9143661,37.689319
-122.1468407,37.6859303
-122.1525792,37.6851444
-122.1542443,37.6849285
-122.2552796,37.8391388
-121.8828323,37.681659
-121.9977585,37.5494568
-121.7884518,37.6821738
-121.7884518,37.6821738
-122.1599571,37.7198442
-121.7899842,37.6945044
-122.062747,37.6226829
-122.062747,37.6226829
-122.062747,37.6226829
-121.8181977,37.6487821
-122.0645174,37.6233956
-121.9939895,37.5825474
-121.8137174,37.6429782
-122.2173757,37.7941857
-122.2173757,37.7941857
-122.0661169,37.6767458
-122.0027677,37.5646882
-122.0027677,37.5646882
-122.1371917,37.666857
-122.1371917,37.666857
-122.1371917,37.666857
-122.1380253,37.6668098
-122.1388909,37.6667641
-122.1388909,37.6667641
-122.1388909,37.6667641
-122.0333358,37.5447358
-122.2087377,37.8244999
-122.1560394,37.6952032
-122.0473274,37.5908918
-122.100531,37.6879779
-121.9507224,37.5401826
-122.1945429,37.7855052
-122.2852004,37.8256734
-122.2846556,37.8239208
-122.2312627,37.8226397
-122.2314433,37.8226103
-122.1835593,37.7959287
-122.1835593,37.7959287
-121.8588764,37.692386
-122.0143754,37.5487514
-121.9837169,37.5099757
-121.9788324,37.5063042
-121.9788324,37.5063042
-121.9788324,37.5063042
-121.9776921,37.5054302
-121.9775211,37.5052992
-121.9775211,37.5052992
-121.9769477,37.5048316
-122.2083496,37.8296305
-122.1716652,37.779278
-122.0583891,37.6267266
-122.0579101,37.6263622
-122.0579101,37.6263622
-122.0561417,37.6249848
-122.0552233,37.6242929
-122.0552233,37.6242929
-122.0552233,37.6242929
-122.0545053,37.6237082
-122.2860078,37.7726015
-122.2860078,37.7726015
-122.2705294,37.7722642
-122.1955504,37.7477171
-122.1927647,37.7453535
-122.0762733,37.7001518
-122.1924733,37.7836574
-122.0661074,37.6211979
-122.186784,37.7360902
-121.8714201,37.7253876
-121.8705693,37.7238147
-121.8705693,37.7238147
-121.9245696,37.491164
-122.111934,37.6772124
-122.2520995,37.795678
-122.2520995,37.795678
-122.2520995,37.795678
-122.2520995,37.795678
-122.2520995,37.795678
-122.2520995,37.795678
-122.2511727,37.7963343
-122.2511727,37.7963343
-122.1045398,37.7033049
-122.1056041,37.7044322
-122.1056041,37.7044322
-121.9794809,37.5120925
-121.9793013,37.5119583
-121.9793013,37.5119583
-121.9781094,37.511055
-121.9773369,37.510477
-121.9773369,37.510477
-122.0673861,37.5920139
-121.896974,37.6601247
-122.0204847,37.5906088
-122.0204847,37.5906088
-122.0233186,37.5897122
-121.9166959,37.6697382
-121.9166959,37.6697382
-121.9166959,37.6697382
-121.9068563,37.6756879
-122.1406709,37.6982388
-122.1768791,37.6994412
-122.1768791,37.6994412
-122.1768791,37.6994412
-122.1770818,37.6993702
-122.1770818,37.6993702
-122.1770818,37.6993702
-122.1770818,37.6993702
-122.1770818,37.6993702
-122.1770818,37.6993702
-122.177849,37.699061
-122.177849,37.699061
-122.177849,37.699061
-122.177849,37.699061
-122.177849,37.699061
-122.177849,37.699061
-122.177849,37.699061
-122.177849,37.699061
-122.177849,37.699061
-122.177849,37.699061
-122.177849,37.699061
-122.177849,37.699061
-122.177849,37.699061
-122.177849,37.699061
-122.177849,37.699061
-122.177849,37.699061
-122.233236,37.819877
-122.3004806,37.7739534
-122.3004806,37.7739534
-122.3004806,37.7739534
-122.3004806,37.7739534
-121.928345,37.5027661
-122.0147832,37.5733717
-122.0147832,37.5733717
-122.0147832,37.5733717
-122.0147832,37.5733717
-122.076566,37.6097616
-122.076566,37.6097616
-122.0765499,37.6084464
-122.0765258,37.6057647
-122.0765258,37.6056521
-122.0765258,37.6056521
-122.0765258,37.6056521
-122.0762277,37.6045189
-122.0531972,37.5621829
-122.0545365,37.5617037
-122.0545365,37.5617037
-122.0545365,37.5617037
-122.1332839,37.7136221
-122.1332839,37.7136221
-122.1332839,37.7136221
-122.1332839,37.7136221
-122.1332839,37.7136221
-122.149113,37.676951
-122.1503833,37.6764056
-122.0435373,37.5770822
-122.2162708,37.8283077
-122.216513,37.8295517
-122.216513,37.8295517
-122.2147635,37.8274414
-122.0281786,37.5420029
-122.027492,37.5416763
-122.027492,37.5416763
-122.0547523,37.6855114
-122.0547523,37.6855114
-122.0631396,37.6743024
-122.0631396,37.6743024
-122.2905633,37.7857438
-122.2908323,37.7852904
-122.2908323,37.7852904
-122.2908323,37.7852904
-122.0335327,37.6094061
-122.0601997,37.7124923
-122.2338985,37.7317057
-121.7517548,37.6799276
-121.7517548,37.6799276
-122.0628115,37.6718564
-122.0580657,37.6712964
-122.1125828,37.6585503
-121.9097168,37.6875763
-121.9061373,37.6879514
-121.9052803,37.6881158
-122.2170919,37.7979302
-122.2170919,37.7979302
-122.2157135,37.7975799
-122.2157135,37.7975799
-122.2137918,37.7970979
-122.2109637,37.7963031
-121.9427504,37.7124301
-122.2405797,37.8032905
-122.2398797,37.8044052
-122.0781074,37.6043217
-122.0768972,37.6045053
-122.0768972,37.6045053
-122.0756355,37.6045189
-122.0756355,37.6045189
-122.0728717,37.6035193
-122.0728717,37.6035193
-122.0750003,37.6017785
-122.0774122,37.6027101
-122.0651111,37.6984301
-122.0651111,37.6984301
-122.057777,37.6772583
-122.2438776,37.8393449
-122.2185101,37.8423998
-122.2196718,37.8396383
-122.2121444,37.8509293
-122.2133621,37.8485555
-122.0643021,37.6381657
-122.0643021,37.6381657
-122.0638637,37.6375885
-122.0636415,37.6372959
-122.0636415,37.6372959
-121.8025574,37.6812806
-122.2957008,37.7795452
-122.2957008,37.7795452
-122.2957008,37.7795452
-122.1659952,37.7736602
-122.1659952,37.7736602
-122.1645253,37.7730019
-122.1643926,37.7729329
-122.1932848,37.8358966
-122.0549244,37.6895159
-122.0550207,37.6880414
-122.2938343,37.784999
-122.2948653,37.7850522
-122.2948653,37.7850522
-122.2962957,37.785125
-122.2970967,37.785249
-121.8729479,37.6636803
-121.8737487,37.6638824
-121.8737487,37.6638824
-121.8737487,37.6638824
-121.9683059,37.5593126
-121.9683059,37.5593126
-121.9683059,37.5593126
-121.9683059,37.5593126
-121.9683059,37.5593126
-121.9683059,37.5593126
-121.9683059,37.5593126
-121.9683059,37.5593126
-121.9683059,37.5593126
-121.9683059,37.5593126
-121.9683059,37.5593126
-121.9683059,37.5593126
-121.9683059,37.5593126
-121.9683059,37.5593126
-121.9683059,37.5593126
-121.9683059,37.5593126
-121.9683059,37.5593126
-121.9683059,37.5593126
-121.9683059,37.5593126
-121.9683059,37.5593126
-121.9683059,37.5593126
-122.2213774,37.8435213
-122.2213774,37.8435213
-122.2097728,37.8252645
-122.2097728,37.8252645
-122.2095579,37.8250009
-121.7206892,37.7232714
-121.7206892,37.7232714
-121.7207723,37.7232736
-121.7211196,37.7232743
-121.7220037,37.723281
-121.7203214,37.7242722
-121.9530639,37.5566935
-122.0812612,37.6441766
-122.1737715,37.7262964
-121.7518698,37.6924311
-122.1568698,37.7508137
-122.1561782,37.7498736
-122.1925643,37.8000756
-122.2722391,37.8296001
-122.2720466,37.8304096
-122.2716168,37.832063
-122.2716168,37.832063
-122.2716168,37.832063
-122.2715824,37.8322054
-122.2715824,37.8322054
-121.7227045,37.6842434
-122.2625665,37.8811018
-122.2625665,37.8811018
-122.2615178,37.8819432
-122.1183505,37.7507313
-122.1184873,37.7490219
-122.1210645,37.7468644
-121.9890635,37.5298365
-122.0602692,37.5352307
-122.0599443,37.5359533
-122.246654,37.8564181
-122.246654,37.8564181
-122.1625521,37.7630226
-122.1625521,37.7630226
-122.0260934,37.5498199
-122.0278873,37.5483501
-122.0278873,37.5483501
-122.0278873,37.5483501
-122.0824383,37.6760803
-122.2461699,37.7406823
-122.0157428,37.5625642
-122.0151622,37.5622862
-121.9610679,37.7025238
-121.9963565,37.5329729
-122.0435587,37.5779323
-122.1397872,37.7131953
-122.1385869,37.7142366
-122.212577,37.8429754
-122.0157886,37.5386963
-122.0122593,37.5361085
-122.0114952,37.5356894
-122.2273591,37.8220261
-122.0964815,37.6334284
-122.0964815,37.6334284
-122.0964815,37.6334284
-122.0964815,37.6334284
-122.0970764,37.6333484
-122.0970764,37.6333484
-122.0974463,37.6332201
-122.097901,37.6330446
-122.097901,37.6330446
-122.097901,37.6330446
-122.0980512,37.6329787
-122.2529675,37.7344828
-122.2529675,37.7344828
-122.2529675,37.7344828
-122.2529675,37.7344828
-122.2529675,37.7344828
-122.2529675,37.7344828
-121.8173566,37.6439705
-121.8173566,37.6439705
-121.8173566,37.6439705
-121.9411936,37.7026745
-121.9419317,37.7043042
-121.9419317,37.7043042
-122.1916475,37.8169059
-122.1908424,37.8168494
-122.1908424,37.8168494
-122.1908424,37.8168494
-122.1894096,37.8175124
-122.189356,37.8175802
-122.1889492,37.8181737
-122.1889492,37.8181737
-122.1889492,37.8181737
-122.1887534,37.8185319
-122.1887199,37.8189593
-122.1887199,37.8189593
-122.1890548,37.8194071
-122.1890625,37.819578
-122.1890625,37.819578
-122.1888435,37.8198548
-122.1925063,37.815066
-122.1918448,37.8175072
-122.1986333,37.7682267
-122.1943096,37.7712512
-122.1172498,37.6443147
-122.1172498,37.6443147
-122.1172287,37.6436768
-122.1172287,37.6436768
-122.1172066,37.6430113
-122.1172066,37.6430113
-122.1127548,37.6954488
-122.2956739,37.8971133
-122.2956739,37.8971133
-122.2956739,37.8971133
-122.2956739,37.8971133
-122.2956739,37.8971133
-122.2240381,37.8370042
-122.2247109,37.8353141
-122.2247109,37.8353141
-122.2240042,37.834897
-122.2240042,37.834897
-122.1150333,37.6836883
-122.1150333,37.6836883
-122.1150333,37.6836883
-121.9975068,37.5166495
-121.9945541,37.5158552
-122.2430653,37.7337368
-122.2430653,37.7337368
-122.243274,37.7333925
-122.0775232,37.681463
-122.0747079,37.681823
-122.0528866,37.5700026
-122.0528866,37.5700026
-122.0528866,37.5700026
-122.0518175,37.5704505
-122.0518175,37.5704505
-122.0518175,37.5704505
-122.0518175,37.5704505
-122.0518175,37.5704505
-122.0518175,37.5704505
-122.0518175,37.5704505
-122.0518175,37.5704505
-122.0518175,37.5704505
-122.0518175,37.5704505
-122.0518175,37.5704505
-122.0518175,37.5704505
-122.0518175,37.5704505
-122.0826038,37.582111
-122.0826038,37.582111
-122.0826038,37.582111
-122.0826038,37.582111
-122.0826038,37.582111
-122.0826038,37.582111
-122.0824341,37.578573
-121.8091035,37.7066983
-122.1543821,37.6952507
-122.2437689,37.8181816
-122.2410073,37.8187997
-122.2377242,37.8154488
-121.9478524,37.5568329
-121.9486384,37.5571995
-121.9486384,37.5571995
-121.9494683,37.557601
-121.8651552,37.7223799
-121.8651552,37.7223799
-121.8651552,37.7223799
-121.8651552,37.7223799
-121.8651552,37.7223799
-121.8651552,37.7223799
-121.8651552,37.7223799
-121.7690427,37.6538047
-121.9270501,37.6836167
-122.0826315,37.690208
-122.0826315,37.690208
-122.1047152,37.7149117
-122.1047152,37.7149117
-122.1047152,37.7149117
-122.1047152,37.7149117
-122.1047152,37.7149117
-122.1047152,37.7149117
-122.0282367,37.5643217
-122.0282367,37.5643217
-122.0295756,37.5625323
-122.0295756,37.5625323
-121.9225145,37.5140662
-121.9225145,37.5140662
-121.922593,37.5132744
-121.922593,37.5132744
-122.1479469,37.6947551
-122.1479469,37.6947551
-122.1519731,37.6946737
-122.1519731,37.6946737
-122.1568071,37.694529
-122.1568071,37.694529
-122.1040916,37.6466418
-122.1040916,37.6466418
-122.1040916,37.6466418
-122.1035115,37.6456474
-122.101784,37.699844
-121.9088026,37.5087838
-121.9071475,37.5096106
-121.9062019,37.5112825
-121.9062019,37.5112825
-122.0358444,37.5685797
-122.2108574,37.7798224
-122.2107434,37.779056
-122.2107434,37.779056
-122.2122273,37.7810573
-122.2115406,37.7804467
-122.2115406,37.7804467
-122.2115406,37.7804467
-122.2108574,37.7798224
-122.2108574,37.7798224
-122.2108574,37.7798224
-122.0596429,37.5858149
-122.0413884,37.5452265
-121.9172329,37.5224604
-121.9171338,37.5218122
-121.9169838,37.5211171
-121.9169838,37.5211171
-121.9259418,37.5030998
-122.0469967,37.7015911
-122.1005113,37.6729735
-122.1005113,37.6729735
-122.1005113,37.6729735
-122.1005113,37.6729735
-122.0998759,37.6732302
-121.7934336,37.6803364
-122.1501528,37.7564142
-122.1493098,37.7571172
-122.0956914,37.6385857
-122.0198028,37.5985906
-122.0198028,37.5985906
-122.0232387,37.5960396
-122.0246722,37.5950104
-122.0258846,37.5939792
-122.0260913,37.592561
-122.0260913,37.592561
-122.1238308,37.6531193
-122.2766234,37.7881349
-121.931088,37.5326028
-122.1524078,37.7323583
-122.1524078,37.7323583
-122.1522232,37.7313345
-122.1522232,37.7313345
-122.1522232,37.7313345
-122.1522232,37.7313345
-122.1522232,37.7313345
-122.0765086,37.6111615
-121.9346559,37.6845915
-121.8679339,37.6472703
-121.8679339,37.6472703
-122.0108934,37.5524273
-122.0109829,37.5522786
-122.0109829,37.5522786
-122.0109829,37.5522786
-121.9070246,37.6884872
-121.9252238,37.5299481
-121.9627668,37.5784866
-121.9627668,37.5784866
-122.153065,37.7331667
-122.1525841,37.7332709
-122.1525841,37.7332709
-122.1517716,37.7334474
-122.151726,37.7334586
-122.1402227,37.734461
-122.1918143,37.8301986
-122.1893402,37.8333786
-122.1893402,37.8333786
-122.1893402,37.8333786
-121.7706273,37.6766543
-121.9085193,37.7131658
-122.0725044,37.679232
-122.0725044,37.679232
-122.0725044,37.679232
-122.0725044,37.679232
-122.0718654,37.6782241
-122.0718654,37.6782241
-122.0718654,37.6782241
-122.0712852,37.6773738
-122.0712852,37.6773738
-122.0712852,37.6773738
-122.0712852,37.6773738
-122.0712852,37.6773738
-122.0712852,37.6773738
-122.0705787,37.6763065
-121.9067825,37.7131481
-121.9067825,37.7131481
-121.9067825,37.7131481
-121.9067825,37.7131481
-121.9067825,37.7131481
-121.9067825,37.7131481
-121.9067825,37.7131481
-121.9067825,37.7131481
-121.9067825,37.7131481
-121.9067825,37.7131481
-121.9067825,37.7131481
-121.9067825,37.7131481
-121.9067825,37.7131481
-121.9067825,37.7131481
-121.9067825,37.7131481
-121.9067825,37.7131481
-121.9067825,37.7131481
-121.9067825,37.7131481
-121.9067825,37.7131481
-121.9067825,37.7131481
-121.9067825,37.7131481
-121.9067825,37.7131481
-121.9067825,37.7131481
-121.9067825,37.7131481
-121.9067825,37.7131481
-121.9067825,37.7131481
-121.9067825,37.7131481
-121.9067825,37.7131481
-121.9067825,37.7131481
-121.9067825,37.7131481
-121.9067825,37.7131481
-121.9067825,37.7131481
-121.9067825,37.7131481
-121.9067825,37.7131481
-121.9067825,37.7131481
-121.9067825,37.7131481
-121.9067825,37.7131481
-121.9067825,37.7131481
-121.9067825,37.7131481
-121.9067825,37.7131481
-121.9067825,37.7131481
-121.9067825,37.7131481
-121.9067825,37.7131481
-121.9067825,37.7131481
-121.9067825,37.7131481
-121.9067825,37.7131481
-121.9067825,37.7131481
-121.9067825,37.7131481
-121.9067825,37.7131481
-121.9067825,37.7131481
-121.9067825,37.7131481
-121.9054706,37.7131362
-121.9054706,37.7131362
-121.7657362,37.6781355
-121.7657362,37.6781355
-121.7657362,37.6781355
-121.7657362,37.6781355
-121.7657362,37.6781355
-121.7644887,37.6785074
-121.7644887,37.6785074
-121.7644887,37.6785074
-121.7644887,37.6785074
-121.7644887,37.6785074
-121.7634272,37.6788691
-121.7634272,37.6788691
-121.7634272,37.6788691
-121.7633726,37.6789213
-121.7633726,37.6789213
-121.7633726,37.6789213
-121.7633726,37.6789213
-122.2794805,37.7715024
-122.2794805,37.7715024
-122.2794501,37.7722257
-122.2794501,37.7722257
-122.2794501,37.7722257
-122.2794501,37.7722257
-122.2794501,37.7722257
-122.2794501,37.7722257
-122.2794501,37.7722257
-122.2794501,37.7722257
-122.2794501,37.7722257
-122.2794414,37.7724476
-122.0195626,37.6004847
-121.929954,37.7246768
-121.9651598,37.516305
-121.964977,37.5159323
-121.9648322,37.5156591
-121.728647,37.7197914
-121.761297,37.6652921
-122.1361266,37.6923616
-121.9480462,37.7097887
-121.9283411,37.6883504
-121.8512326,37.6560832
-121.897063,37.667352
-121.897063,37.667352
-121.8976672,37.6689705
-121.8976672,37.6689705
-121.8976672,37.6689705
-121.8976672,37.6689705
-121.8970287,37.6693902
-121.8970287,37.6693902
-121.8970287,37.6693902
-122.1743711,37.7325991
-122.1727881,37.7340502
-122.1632756,37.693302
-122.1632756,37.693302
-122.1632756,37.693302
-122.1683934,37.6938743
-122.1683934,37.6938743
-122.1693286,37.6938492
-122.1693871,37.6938412
-122.1712171,37.6936719
-122.1714814,37.6936646
-122.1714814,37.6936646
-122.1714814,37.6936646
-121.9440794,37.5396837
-121.9440794,37.5396837
-121.9440794,37.5396837
-122.0930642,37.7127639
-122.0930642,37.7127639
-122.0930642,37.7127639
-122.0930642,37.7127639
-122.0930642,37.7127639
-122.0316808,37.6202844
-122.0316808,37.6202844
-122.1503309,37.769512
-122.1499939,37.7689969
-122.1497109,37.7687884
-122.1487608,37.7691506
-122.1487608,37.7691506
-122.1487608,37.7691506
-122.1487608,37.7691506
-122.1487608,37.7691506
-122.1487608,37.7691506
-122.1487608,37.7691506
-122.2628436,37.7650514
-122.2626853,37.7652783
-122.2616776,37.7667659
-122.2578506,37.7722875
-122.2570271,37.7734833
-122.2564263,37.7743504
-122.1961277,37.8303708
-122.3014752,37.810997
-122.3018001,37.8111642
-122.2604697,37.7966775
-122.261127,37.7969362
-122.261127,37.7969362
-122.2619544,37.7972611
-122.0252566,37.5997116
-122.2979054,37.8831666
-122.2979054,37.8831666
-122.2735905,37.8018298
-122.1058191,37.6364469
-121.8700463,37.6576541
-122.2163061,37.7936861
-122.2163061,37.7936861
-122.2154008,37.7948678
-122.2077893,37.8339438
-122.2695656,37.904345
-122.0298077,37.6004104
-122.0687308,37.5693792
-121.9159075,37.4981266
-121.9159075,37.4981266
-122.2495181,37.7387803
-122.1063438,37.6524716
-122.1063438,37.6524716
-122.151393,37.7676128
-122.048955,37.6575399
-122.048955,37.6575399
-122.048955,37.6575399
-121.8725525,37.6557787
-122.2064236,37.7937231
-122.209641,37.7796576
-122.2551034,37.8367977
-122.1407506,37.6711385
-122.0417091,37.5768033
-122.0414676,37.5766939
-121.7978453,37.6865381
-121.8805272,37.7058897
-122.2455585,37.7392009
-122.1893329,37.7787841
-122.1882811,37.7778622
-122.1882811,37.7778622
-122.183413,37.773663
-122.1820089,37.7723953
-122.181687,37.7711126
-122.2253796,37.840432
-122.2132214,37.8399102
-122.26708,37.7693341
-122.26708,37.7693341
-122.226612,37.8407293
-122.03093,37.6123178
-122.0309232,37.6116249
-121.9913297,37.5343018
-121.9913297,37.5343018
-121.974513,37.5466257
-121.974513,37.5466257
-121.9747579,37.5463409
-121.974513,37.5466257
-121.974513,37.5466257
-121.9948116,37.5277342
-121.9948116,37.5277342
-122.2325323,37.8085426
-122.2325323,37.8085426
-121.7213577,37.709352
-121.7213577,37.709352
-121.7213577,37.709352
-121.7133889,37.7127443
-121.7121504,37.7132339
-121.7121504,37.7132339
-121.8082365,37.7090998
-121.9370108,37.7105411
-122.1744731,37.7657353
-121.9651607,37.5214749
-121.9635034,37.5211405
-121.991669,37.5825815
-121.9835141,37.52147
-121.9835141,37.52147
-121.7706128,37.6711361
-121.7698403,37.6712584
-121.7833635,37.6924143
-121.7833635,37.6924143
-122.2890012,37.8182262
-122.103595,37.6979707
-122.103595,37.6979707
-122.0499057,37.5996471
-122.0498819,37.6003226
-121.8779341,37.6416094
-122.0763446,37.5977907
-122.0354009,37.5362319
-122.0354009,37.5362319
-122.0358644,37.5356738
-122.0358644,37.5356738
-122.2548729,37.7963527
-122.2548729,37.7963527
-122.17173,37.7345396
-121.7944821,37.6843987
-121.7924031,37.6858573
-121.8612253,37.6640753
-121.8612253,37.6640753
-121.8612253,37.6640753
-122.0489788,37.5394599
-122.0489788,37.5394599
-121.8102927,37.6440384
-121.9771964,37.5178042
-122.244135,37.7350088
-121.640254,37.659571
-121.640254,37.659571
-121.646327,37.666247
-121.646327,37.666247
-121.647014,37.675814
-121.649379,37.662615
-122.1057672,37.7058242
-121.8814617,37.6368476
-122.0719369,37.5864744
-122.0695863,37.5851047
